cell_num,file_name,mh_score,kg_score
13,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell13.jpg,3,3
1,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell7.jpg,2,2
8,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell9.jpg,3,2
10,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell8.jpg,3,2
9,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell9.jpg,3,4
10,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell10.jpg,3,4
11,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell11.jpg,3,3
12,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell13.jpg,3,3
14,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell14.jpg,3,3
15,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell15.jpg,3,3
16,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell16.jpg,3,3
17,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell17.jpg,3,3
18,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell18.jpg,3,3
19,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell19.jpg,3,3
20,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell20.jpg,3,3
21,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell21.jpg,3,3
1,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell6.jpg,0,0
1,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell1.jpg,3,2
2,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell4.jpg,0,0
5,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell7.jpg,0,0
8,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell8.jpg,0,0
9,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell10.jpg,0,0
11,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell11.jpg,3,3
1,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell4.jpg,-1,-1
5,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell8.jpg,4,4
1,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell6.jpg,-1,-1
7,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell7.jpg,3,4
1,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell5.jpg,4,5
1,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell1.jpg,3,2
2,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell7.jpg,3,2
8,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell9.jpg,3,2
1,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell5.jpg,5,4
6,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell9.jpg,4,4
10,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell10.jpg,3,4
1,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell3.jpg,5,5
4,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell4.jpg,2,2
5,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell5.jpg,4,4
6,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell9.jpg,3,4
10,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell10.jpg,3,4
1,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell11.jpg,3,4
12,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell12.jpg,3,3
13,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell13.jpg,3,3
14,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell14.jpg,3,4
15,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell15.jpg,3,3
16,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell16.jpg,3,3
17,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell17.jpg,3,4
1,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell1.jpg,4,3
2,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell6.jpg,0,0
7,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell9.jpg,3,4
10,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell10.jpg,3,2
1,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell4.jpg,4,4
5,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell6.jpg,3,2
7,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell7.jpg,3,2
8,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell9.jpg,4,4
10,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell10.jpg,3,5
1,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell4.jpg,5,4
5,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell5.jpg,5,4
6,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell8.jpg,4,5
9,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell9.jpg,4,4
10,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell10.jpg,3,3
1,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell1.jpg,4,4
2,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell3.jpg,3,2
4,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell6.jpg,0,0
7,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell7.jpg,0,0
8,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell2.jpg,2,2
3,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell8.jpg,1,2
9,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell10.jpg,1,1
11,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell11.jpg,3,3
12,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell13.jpg,3,4
1,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell4.jpg,4,4
5,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell5.jpg,4,4
6,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell8.jpg,0,0
9,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell9.jpg,-1,-1
10,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell10.jpg,4,4
11,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell11.jpg,5,5
12,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell12.jpg,3,4
1,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell5.jpg,4,4
6,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell6.jpg,4,4
7,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell7.jpg,3,4
1,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell2.jpg,3,2
3,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell6.jpg,4,5
7,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell9.jpg,1,1
10,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell10.jpg,3,2
11,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell11.jpg,3,3
12,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell12.jpg,2,2
1,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell7.jpg,-1,-1
8,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell1.jpg,3,2
2,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell2.jpg,3,2
3,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell3.jpg,3,2
4,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell5.jpg,0,0
6,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell7.jpg,2,2
8,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell11.jpg,3,3
12,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell7.jpg,4,3
8,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell3.jpg,3,1
4,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell4.jpg,3,2
5,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell11.jpg,3,4
12,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell13.jpg,3,3
14,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell14.jpg,3,3
15,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell15.jpg,3,3
1,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell2.jpg,1,1
3,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell3.jpg,4,3
4,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell4.jpg,3,4
1,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell1.jpg,1,2
2,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell4.jpg,1,2
5,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell9.jpg,0,0
10,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell10.jpg,1,1
11,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell11.jpg,0,0
12,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell13.jpg,4,4
14,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell14.jpg,0,1
15,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell15.jpg,4,4
1,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell2.jpg,-1,-1
3,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell3.jpg,3,3
